1,0.016508719401298007
2,0.00821522811022155
3,0.006394187943300861
4,0.005601315403319996
5,0.005119417991172843
6,0.004777609628564055
7,0.00452713393850149
8,0.004346273196794437
9,0.00421845272057963
10,0.004129763168203787
11,0.004068500967544916
12,0.004022675241756515
13,0.003978483943844522
14,0.003921371595330035
15,0.003839387077141076
16,0.0037269871176828966
17,0.0035889425604505505
18,0.0034412084427504677
19,0.0033016569972799427
20,0.003182608828424717
21,0.0030911515537497157
22,0.003023469485254301
23,0.0029684516539215523
24,0.002918712711048561
25,0.002871332139553608
26,0.00282538352629837
27,0.002780682905931246
28,0.0027373174371330784
29,0.00269545156352472
30,0.0026552397073347157
31,0.002616791845758041
32,0.0025801682327853737
33,0.002545387849685446
34,0.002512440492730218
35,0.002481297355701232
36,0.0024519185677149605
37,0.002424257950221659
38,0.0023982657725628537
39,0.002373890240209474
40,0.002351078271768254
41,0.0023297759505120134
42,0.002309928899493177
43,0.002291482726558073
44,0.0022743836083959227
45,0.002258579019559445
46,0.002244018556619551
47,0.002230654761279017
48,0.002218443816880409
49,0.0022073459875661147
50,0.0021973256910898594
51,0.0021883511414269204
52,0.002180393556962527
53,0.0021734259919864753
54,0.0021674219012497073
55,0.002162353580310869
56,0.0021581906347029243
57,0.0021548986209723206
58,0.0021524379789551944
59,0.002150763344649946
60,0.0021498233017585343
61,0.002149560598677305
62,0.002149912824902339
63,0.002150813504734244
64,0.0021521935275469277
65,0.0021539827972408255
66,0.002156111956282839
67,0.0021585140296675413
68,0.0021611258458484298
69,0.002163889124416379
70,0.0021667511676890685
71,0.002169665145519395
72,0.002172590009466735
73,0.002175490106573392
74,0.0021783345812670498
75,0.0021810966572298543
76,0.002183752882993026
77,0.0021862824100080105
78,0.00218866635405562
79,0.00219088727302462
80,0.0021929287780160273
81,0.0021947752811366044
82,0.0021964118724066297
83,0.002197824309835987
84,0.002198999100827106
85,0.002199923649590584
86,0.002200586444166231
87,0.0022009772577850097
88,0.002201087342392953
89,0.00220090959666626
90,0.0022004386961304756
91,0.00219967117833427
92,0.0021986054807899415
93,0.002197241933140312
94,0.002195582707535644
95,0.0021936317325778314
96,0.00219139457662006
97,0.0021888783060536134
98,0.0021860913237791023
99,0.002183043192622137
100,0.0021797444481559845
101,0.00217620640528335
102,0.0021724409629450578
103,0.00216846041137183
104,0.0021642772462460618
105,0.0021599039939187224
106,0.0021553530513682374
107,0.002150636543903746
108,0.002145766202766284
109,0.002140753263824589
110,0.0021356083876132668
111,0.0021303416000932984
112,0.0021249622527913553
113,0.0021194790004423385
114,0.0021138997939268455
115,0.002108231886150106
116,0.002102481848530669
117,0.002096655595908394
118,0.002090758417923186
119,0.00208479501519394
120,0.002078769538945922
121,0.002072685633028932
122,0.0020665464775658764
123,0.002060354833713416
124,0.00205411308923754
125,0.0020478233047820137
126,0.0020414872608367877
127,0.002035106505515779
128,0.0020286824033073202
129,0.0020222161849940347
130,0.002015708998936064
131,0.0020091619638797882
132,0.0020025762234081776
133,0.001995953002067595
134,0.001989293663110851
135,0.0019825997676741975
136,0.0019758731350630553
137,0.001969115903658152
138,0.001962330591756433
139,0.0019555201574558436
140,0.0019486880564432926
141,0.0019418382962882832
